playerLabel,question,answer
弗朗切斯科·蒙坦尼斯,弗朗切斯科·蒙坦尼斯的性别是什么？,男
爱德华·奥里奥尔,爱德华·奥里奥尔的出生日期是什么？,1986-11-05
爱德华·奥里奥尔,爱德华·奥里奥尔来自哪个国家？,西班牙
爱德华·奥里奥尔,爱德华·奥里奥尔的身高是多少？,174.0
爱德华·奥里奥尔,爱德华·奥里奥尔的性别是什么？,男
Toni Doblas,Toni Doblas的出生日期是什么？,1980-08-05
Toni Doblas,Toni Doblas来自哪个国家？,西班牙
Toni Doblas,Toni Doblas的身高是多少？,184.0
Toni Doblas,Toni Doblas的性别是什么？,男
Raúl Goni,Raúl Goni的出生日期是什么？,1988-10-12
Raúl Goni,Raúl Goni来自哪个国家？,西班牙
Raúl Goni,Raúl Goni的身高是多少？,186.0
Raúl Goni,Raúl Goni的性别是什么？,男
José María Movilla,José María Movilla的出生日期是什么？,1975-02-08
José María Movilla,José María Movilla来自哪个国家？,西班牙
José María Movilla,José María Movilla的身高是多少？,170.0
José María Movilla,José María Movilla的性别是什么？,男
費利佩·薩阿德,費利佩·薩阿德的出生日期是什么？,1983-09-11
費利佩·薩阿德,費利佩·薩阿德来自哪个国家？,巴西
費利佩·薩阿德,費利佩·薩阿德的身高是多少？,187.0
費利佩·薩阿德,費利佩·薩阿德的性别是什么？,男
Sylvain Marchal,Sylvain Marchal的出生日期是什么？,1980-02-10
Sylvain Marchal,Sylvain Marchal来自哪个国家？,法國
Sylvain Marchal,Sylvain Marchal的身高是多少？,184.0
Sylvain Marchal,Sylvain Marchal的性别是什么？,男
爱德华多·里贝罗,爱德华多·里贝罗的出生日期是什么？,1980-08-05
爱德华多·里贝罗,爱德华多·里贝罗来自哪个国家？,巴西
爱德华多·里贝罗,爱德华多·里贝罗的身高是多少？,178.0
爱德华多·里贝罗,爱德华多·里贝罗的性别是什么？,男
Álvaro Rubio,Álvaro Rubio的出生日期是什么？,1979-04-18
Álvaro Rubio,Álvaro Rubio来自哪个国家？,西班牙
Álvaro Rubio,Álvaro Rubio的身高是多少？,178.0
Álvaro Rubio,Álvaro Rubio的性别是什么？,男
Johan Cavalli,Johan Cavalli的出生日期是什么？,1981-09-12
Johan Cavalli,Johan Cavalli来自哪个国家？,法國
Johan Cavalli,Johan Cavalli的身高是多少？,169.0
Johan Cavalli,Johan Cavalli的性别是什么？,男
扬尼克·卡胡扎克,扬尼克·卡胡扎克的出生日期是什么？,1985-01-18
扬尼克·卡胡扎克,扬尼克·卡胡扎克来自哪个国家？,法國
扬尼克·卡胡扎克,扬尼克·卡胡扎克的身高是多少？,178.0
扬尼克·卡胡扎克,扬尼克·卡胡扎克的性别是什么？,男
François Marque,François Marque的出生日期是什么？,1983-07-31
François Marque,François Marque来自哪个国家？,法國
François Marque,François Marque的身高是多少？,187.0
François Marque,François Marque的性别是什么？,男
瓦赫比·哈兹里,瓦赫比·哈兹里的出生日期是什么？,1991-02-08
瓦赫比·哈兹里,瓦赫比·哈兹里来自哪个国家？,法國
瓦赫比·哈兹里,瓦赫比·哈兹里的身高是多少？,176.0
瓦赫比·哈兹里,瓦赫比·哈兹里的性别是什么？,男
瓦赫比·哈兹里,瓦赫比·哈兹里的出生日期是什么？,1991-02-08
瓦赫比·哈兹里,瓦赫比·哈兹里来自哪个国家？,突尼西亞
瓦赫比·哈兹里,瓦赫比·哈兹里的身高是多少？,176.0
瓦赫比·哈兹里,瓦赫比·哈兹里的性别是什么？,男
Magno Novaes,Magno Novaes的出生日期是什么？,1983-03-30
Magno Novaes,Magno Novaes来自哪个国家？,法國
Magno Novaes,Magno Novaes的身高是多少？,183.0
Magno Novaes,Magno Novaes的性别是什么？,男
Magno Novaes,Magno Novaes的出生日期是什么？,1983-03-31
Magno Novaes,Magno Novaes来自哪个国家？,法國
Magno Novaes,Magno Novaes的身高是多少？,183.0
Magno Novaes,Magno Novaes的性别是什么？,男
Magno Novaes,Magno Novaes的出生日期是什么？,1983-03-30
Magno Novaes,Magno Novaes来自哪个国家？,巴西
Magno Novaes,Magno Novaes的身高是多少？,183.0
Magno Novaes,Magno Novaes的性别是什么？,男
Magno Novaes,Magno Novaes的出生日期是什么？,1983-03-31
Magno Novaes,Magno Novaes来自哪个国家？,巴西
Magno Novaes,Magno Novaes的身高是多少？,183.0
Magno Novaes,Magno Novaes的性别是什么？,男
Fousséni Diawara,Fousséni Diawara的出生日期是什么？,1980-08-28
Fousséni Diawara,Fousséni Diawara来自哪个国家？,法國
Fousséni Diawara,Fousséni Diawara的身高是多少？,183.0
Fousséni Diawara,Fousséni Diawara的性别是什么？,男
Fousséni Diawara,Fousséni Diawara的出生日期是什么？,1980-08-28
Fousséni Diawara,Fousséni Diawara来自哪个国家？,马里
Fousséni Diawara,Fousséni Diawara的身高是多少？,183.0
Fousséni Diawara,Fousséni Diawara的性别是什么？,男
Arnaud Maire,Arnaud Maire的出生日期是什么？,1979-03-06
Arnaud Maire,Arnaud Maire来自哪个国家？,法國
Arnaud Maire,Arnaud Maire的身高是多少？,181.0
Arnaud Maire,Arnaud Maire的性别是什么？,男
Jérémy Choplin,Jérémy Choplin的出生日期是什么？,1985-02-09
Jérémy Choplin,Jérémy Choplin来自哪个国家？,法國
Jérémy Choplin,Jérémy Choplin的身高是多少？,183.0
Jérémy Choplin,Jérémy Choplin的性别是什么？,男
Matthieu Sans,Matthieu Sans的出生日期是什么？,1988-06-16
Matthieu Sans,Matthieu Sans来自哪个国家？,法國
Matthieu Sans,Matthieu Sans的身高是多少？,191.0
Matthieu Sans,Matthieu Sans的性别是什么？,男
Julian Palmieri,Julian Palmieri的出生日期是什么？,1986-12-07
Julian Palmieri,Julian Palmieri来自哪个国家？,法國
Julian Palmieri,Julian Palmieri的身高是多少？,170.0
Julian Palmieri,Julian Palmieri的性别是什么？,男
Paul Lasne,Paul Lasne的出生日期是什么？,1989-01-16
Paul Lasne,Paul Lasne来自哪个国家？,法國
Paul Lasne,Paul Lasne的身高是多少？,183.0
Paul Lasne,Paul Lasne的性别是什么？,男
Olivier Vannucci,Olivier Vannucci的出生日期是什么？,1991-05-24
Olivier Vannucci,Olivier Vannucci来自哪个国家？,法國
Olivier Vannucci,Olivier Vannucci的性别是什么？,男
何塞·馬里（1987年出生足球員）,何塞·馬里（1987年出生足球員）的出生日期是什么？,1987-12-06
何塞·馬里（1987年出生足球員）,何塞·馬里（1987年出生足球員）来自哪个国家？,西班牙
何塞·馬里（1987年出生足球員）,何塞·馬里（1987年出生足球員）的身高是多少？,180.0
何塞·馬里（1987年出生足球員）,何塞·馬里（1987年出生足球員）的性别是什么？,男
萨马里塔诺,萨马里塔诺的出生日期是什么？,1986-03-23
萨马里塔诺,萨马里塔诺来自哪个国家？,法國
萨马里塔诺,萨马里塔诺的身高是多少？,162.0
萨马里塔诺,萨马里塔诺的性别是什么？,男
阿莱克斯·杜邦,阿莱克斯·杜邦的出生日期是什么？,1954-06-30
阿莱克斯·杜邦,阿莱克斯·杜邦来自哪个国家？,法國
阿莱克斯·杜邦,阿莱克斯·杜邦的身高是多少？,175.0
阿莱克斯·杜邦,阿莱克斯·杜邦的性别是什么？,男
Christophe Vincent,Christophe Vincent的出生日期是什么？,1992-11-08
Christophe Vincent,Christophe Vincent来自哪个国家？,法國
Christophe Vincent,Christophe Vincent的性别是什么？,男
Salim Moizini,Salim Moizini的出生日期是什么？,1985-10-17
Salim Moizini,Salim Moizini来自哪个国家？,法國
Salim Moizini,Salim Moizini的性别是什么？,男
Salim Moizini,Salim Moizini的出生日期是什么？,1985-10-18
Salim Moizini,Salim Moizini来自哪个国家？,法國
Salim Moizini,Salim Moizini的性别是什么？,男
Vsevolod Konkin,Vsevolod Konkin的出生日期是什么？,1993-07-03
Vsevolod Konkin,Vsevolod Konkin来自哪个国家？,俄罗斯
Vsevolod Konkin,Vsevolod Konkin的性别是什么？,男
Vitali Kolomiytsev,Vitali Kolomiytsev的出生日期是什么？,1992-01-02
Vitali Kolomiytsev,Vitali Kolomiytsev来自哪个国家？,俄罗斯
Vitali Kolomiytsev,Vitali Kolomiytsev的性别是什么？,男
伊兰·阿罗约,伊兰·阿罗约的出生日期是什么？,1980-09-18
伊兰·阿罗约,伊兰·阿罗约来自哪个国家？,意大利
伊兰·阿罗约,伊兰·阿罗约的身高是多少？,181.0
伊兰·阿罗约,伊兰·阿罗约的性别是什么？,男
伊兰·阿罗约,伊兰·阿罗约的出生日期是什么？,1980-09-18
伊兰·阿罗约,伊兰·阿罗约来自哪个国家？,巴西
伊兰·阿罗约,伊兰·阿罗约的身高是多少？,181.0
伊兰·阿罗约,伊兰·阿罗约的性别是什么？,男
David Oberhauser,David Oberhauser的出生日期是什么？,1990-11-29
David Oberhauser,David Oberhauser来自哪个国家？,法國
David Oberhauser,David Oberhauser的性别是什么？,男
Anthony Lippini,Anthony Lippini的出生日期是什么？,1988-11-07
Anthony Lippini,Anthony Lippini来自哪个国家？,法國
Anthony Lippini,Anthony Lippini的身高是多少？,175.0
Anthony Lippini,Anthony Lippini的性别是什么？,男
保爾·柯察金,保爾·柯察金的出生日期是什么？,1990-06-02
保爾·柯察金,保爾·柯察金来自哪个国家？,俄罗斯
保爾·柯察金,保爾·柯察金的性别是什么？,男
Gaëtan Varenne,Gaëtan Varenne的出生日期是什么？,1990-06-24
Gaëtan Varenne,Gaëtan Varenne来自哪个国家？,法國
Gaëtan Varenne,Gaëtan Varenne的身高是多少？,1.87
Gaëtan Varenne,Gaëtan Varenne的性别是什么？,男
Gaëtan Varenne,Gaëtan Varenne的出生日期是什么？,1990-06-24
Gaëtan Varenne,Gaëtan Varenne来自哪个国家？,以色列
Gaëtan Varenne,Gaëtan Varenne的身高是多少？,1.87
Gaëtan Varenne,Gaëtan Varenne的性别是什么？,男
Joseph Barbato,Joseph Barbato的出生日期是什么？,1994-08-11
Joseph Barbato,Joseph Barbato来自哪个国家？,法國
Joseph Barbato,Joseph Barbato的性别是什么？,男
Víctor Pérez Alonso,Víctor Pérez Alonso的出生日期是什么？,1988-01-12
Víctor Pérez Alonso,Víctor Pérez Alonso来自哪个国家？,西班牙
Víctor Pérez Alonso,Víctor Pérez Alonso的身高是多少？,177.0
Víctor Pérez Alonso,Víctor Pérez Alonso的性别是什么？,男
朗德里·博纳福瓦,朗德里·博纳福瓦的出生日期是什么？,1983-09-20
朗德里·博纳福瓦,朗德里·博纳福瓦来自哪个国家？,法國
朗德里·博纳福瓦,朗德里·博纳福瓦的身高是多少？,184.0
朗德里·博纳福瓦,朗德里·博纳福瓦的性别是什么？,男
米克尔·巴伦西亚加,米克尔·巴伦西亚加的出生日期是什么？,1988-02-29
米克尔·巴伦西亚加,米克尔·巴伦西亚加来自哪个国家？,西班牙
米克尔·巴伦西亚加,米克尔·巴伦西亚加的身高是多少？,1.77
米克尔·巴伦西亚加,米克尔·巴伦西亚加的性别是什么？,男
贡萨洛·卡斯特罗,贡萨洛·卡斯特罗的出生日期是什么？,1987-06-11
贡萨洛·卡斯特罗,贡萨洛·卡斯特罗来自哪个国家？,西班牙
贡萨洛·卡斯特罗,贡萨洛·卡斯特罗的身高是多少？,170.0
贡萨洛·卡斯特罗,贡萨洛·卡斯特罗的性别是什么？,男
贡萨洛·卡斯特罗,贡萨洛·卡斯特罗的出生日期是什么？,1987-06-11
贡萨洛·卡斯特罗,贡萨洛·卡斯特罗来自哪个国家？,德國
贡萨洛·卡斯特罗,贡萨洛·卡斯特罗的身高是多少？,170.0
贡萨洛·卡斯特罗,贡萨洛·卡斯特罗的性别是什么？,男
金鎬坤,金鎬坤的出生日期是什么？,1951-03-26
金鎬坤,金鎬坤来自哪个国家？,大韩民国
金鎬坤,金鎬坤的性别是什么？,男
詹姆斯·奎西·阿皮亚,詹姆斯·奎西·阿皮亚的出生日期是什么？,1960-06-30
詹姆斯·奎西·阿皮亚,詹姆斯·奎西·阿皮亚来自哪个国家？,迦納
詹姆斯·奎西·阿皮亚,詹姆斯·奎西·阿皮亚的性别是什么？,男
伊恩·波特菲尔德,伊恩·波特菲尔德的出生日期是什么？,1946-02-11
伊恩·波特菲尔德,伊恩·波特菲尔德来自哪个国家？,英国
伊恩·波特菲尔德,伊恩·波特菲尔德的性别是什么？,男
于海,于海的出生日期是什么？,1987-06-04
于海,于海来自哪个国家？,中华人民共和国
于海,于海的身高是多少？,183.0
于海,于海的性别是什么？,男
托米斯拉夫·基什,托米斯拉夫·基什的出生日期是什么？,1994-04-04
托米斯拉夫·基什,托米斯拉夫·基什来自哪个国家？,克羅地亞
托米斯拉夫·基什,托米斯拉夫·基什的身高是多少？,180.0
托米斯拉夫·基什,托米斯拉夫·基什的性别是什么？,男
尤利安·菲利佩斯库,尤利安·菲利佩斯库的出生日期是什么？,1974-03-29
尤利安·菲利佩斯库,尤利安·菲利佩斯库来自哪个国家？,羅馬尼亞
尤利安·菲利佩斯库,尤利安·菲利佩斯库的身高是多少？,187.0
尤利安·菲利佩斯库,尤利安·菲利佩斯库的性别是什么？,男
雷纳托·迪尔内·弗洛伦西奥,雷纳托·迪尔内·弗洛伦西奥的出生日期是什么？,1979-05-15
雷纳托·迪尔内·弗洛伦西奥,雷纳托·迪尔内·弗洛伦西奥来自哪个国家？,意大利
雷纳托·迪尔内·弗洛伦西奥,雷纳托·迪尔内·弗洛伦西奥的身高是多少？,177.0
雷纳托·迪尔内·弗洛伦西奥,雷纳托·迪尔内·弗洛伦西奥的性别是什么？,男
雷纳托·迪尔内·弗洛伦西奥,雷纳托·迪尔内·弗洛伦西奥的出生日期是什么？,1979-05-15
雷纳托·迪尔内·弗洛伦西奥,雷纳托·迪尔内·弗洛伦西奥来自哪个国家？,巴西
雷纳托·迪尔内·弗洛伦西奥,雷纳托·迪尔内·弗洛伦西奥的身高是多少？,177.0
雷纳托·迪尔内·弗洛伦西奥,雷纳托·迪尔内·弗洛伦西奥的性别是什么？,男
托马什·罗西基,托马什·罗西基的出生日期是什么？,1980-10-04
托马什·罗西基,托马什·罗西基来自哪个国家？,捷克
托马什·罗西基,托马什·罗西基的身高是多少？,180.0
托马什·罗西基,托马什·罗西基的性别是什么？,男
马尼切,马尼切的出生日期是什么？,1977-11-11
马尼切,马尼切来自哪个国家？,葡萄牙
马尼切,马尼切的身高是多少？,173.0
马尼切,马尼切的性别是什么？,男
西尔万·马尔沃,西尔万·马尔沃的出生日期是什么？,1986-04-15
西尔万·马尔沃,西尔万·马尔沃来自哪个国家？,法國
西尔万·马尔沃,西尔万·马尔沃的身高是多少？,172.0
西尔万·马尔沃,西尔万·马尔沃的性别是什么？,男
迈克尔·约翰逊,迈克尔·约翰逊的出生日期是什么？,1988-02-24
迈克尔·约翰逊,迈克尔·约翰逊来自哪个国家？,英国
迈克尔·约翰逊,迈克尔·约翰逊的身高是多少？,183.0
迈克尔·约翰逊,迈克尔·约翰逊的性别是什么？,男
迈克尔·约翰逊,迈克尔·约翰逊的出生日期是什么？,1988-03-03
迈克尔·约翰逊,迈克尔·约翰逊来自哪个国家？,英国
迈克尔·约翰逊,迈克尔·约翰逊的身高是多少？,183.0
迈克尔·约翰逊,迈克尔·约翰逊的性别是什么？,男
克里斯蒂安·巴尔加斯,克里斯蒂安·巴尔加斯的出生日期是什么？,1983-08-09
克里斯蒂安·巴尔加斯,克里斯蒂安·巴尔加斯来自哪个国家？,玻利維亞
克里斯蒂安·巴尔加斯,克里斯蒂安·巴尔加斯的身高是多少？,177.0
克里斯蒂安·巴尔加斯,克里斯蒂安·巴尔加斯的性别是什么？,男
克里斯蒂安·巴尔加斯,克里斯蒂安·巴尔加斯的出生日期是什么？,1983-09-08
克里斯蒂安·巴尔加斯,克里斯蒂安·巴尔加斯来自哪个国家？,玻利維亞
克里斯蒂安·巴尔加斯,克里斯蒂安·巴尔加斯的身高是多少？,177.0
克里斯蒂安·巴尔加斯,克里斯蒂安·巴尔加斯的性别是什么？,男
克里斯·斯莫林,克里斯·斯莫林的出生日期是什么？,1989-11-22
克里斯·斯莫林,克里斯·斯莫林来自哪个国家？,英国
克里斯·斯莫林,克里斯·斯莫林的身高是多少？,194.0
克里斯·斯莫林,克里斯·斯莫林的性别是什么？,男
乔尼·埃文斯,乔尼·埃文斯的出生日期是什么？,1988-01-03
乔尼·埃文斯,乔尼·埃文斯来自哪个国家？,愛爾蘭共和國
乔尼·埃文斯,乔尼·埃文斯的身高是多少？,188.0
乔尼·埃文斯,乔尼·埃文斯的性别是什么？,男
乔尼·埃文斯,乔尼·埃文斯的出生日期是什么？,1988-01-03
乔尼·埃文斯,乔尼·埃文斯来自哪个国家？,英国
乔尼·埃文斯,乔尼·埃文斯的身高是多少？,188.0
乔尼·埃文斯,乔尼·埃文斯的性别是什么？,男
卡尔·詹金森,卡尔·詹金森的出生日期是什么？,1992-02-08
卡尔·詹金森,卡尔·詹金森来自哪个国家？,英国
卡尔·詹金森,卡尔·詹金森的身高是多少？,185.0
卡尔·詹金森,卡尔·詹金森的性别是什么？,男
西奥·沃尔科特,西奥·沃尔科特的出生日期是什么？,1989-03-16
西奥·沃尔科特,西奥·沃尔科特来自哪个国家？,英国
西奥·沃尔科特,西奥·沃尔科特的身高是多少？,176.0
